,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Wind (kWh),Solar (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2024-03-06 03:00:00,155.3,147.29999999999973,0.06274,12.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-06 04:00:00,120.3,112.29999999999973,0.06492,12.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-06 05:00:00,152.0,128.39999999999972,0.06858,28.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-06 06:00:00,2981.6,2977.2000000000007,0.08097,9.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-06 07:00:00,2798.0,2098.7003003003006,0.10355,4.4,-0.0,200.0,700.3003003003,800.0,800.0,800.0,800.0
2024-03-06 08:00:00,2899.4,-0.0,0.10533,3.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-06 09:00:00,2802.2,2789.3999999999987,0.08468,14.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-06 10:00:00,2702.6,2410.9999999999986,0.07339,292.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-06 11:00:00,2996.3,2914.099999999999,0.06967,83.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-06 12:00:00,2795.9,4060.198698698698,0.06731999999999999,35.6,-0.0,200.0,200.0,200.0,298.69869869869854,800.0,800.0
2024-03-06 13:00:00,2696.2,5000.0,0.06720999999999999,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-06 14:00:00,2854.7,2859.500000000001,0.06838,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-06 15:00:00,1796.7,1801.4999999999998,0.06996,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-06 16:00:00,1904.5,1909.2999999999997,0.07723999999999999,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-06 17:00:00,1401.8,177.9753689625562,0.0969,10.4,-0.0,200.0,200.0,781.7753689625565,800.0,800.0,800.0
2024-03-06 18:00:00,1196.2,-0.0,0.11587,11.6,-0.0,200.0,200.0,200.0,200.0,793.5935935935938,800.0
2024-03-06 19:00:00,1199.2,-0.0,0.11555,8.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-06 20:00:00,1499.9,1499.1000000000004,0.0905,2.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-06 21:00:00,1600.9,1601.9000000000003,0.07767,0.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-06 22:00:00,1204.1,1196.1000000000001,0.07288,9.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-06 23:00:00,1498.2,1607.6150150150152,0.06555,6.8,-0.0,200.0,200.0,200.0,200.0,200.0,315.01501501501497
2024-03-07 00:00:00,120.5,-0.0,0.06786,6.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-07 01:00:00,115.4,114.79999999999994,0.06568,1.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-07 02:00:00,153.9,154.29999999999993,0.06477,0.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-07 03:00:00,161.4,3762.2000000000003,0.06433,0.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-07 04:00:00,118.7,122.09999999999972,0.0648,1.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-07 05:00:00,154.7,158.49999999999972,0.06634000000000001,1.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-07 06:00:00,1976.3,1980.0999999999997,0.07845999999999999,1.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-07 07:00:00,1798.3,-0.0,0.1032,-0.0,-0.0,200.0,200.0,200.0,796.9000000000003,800.0,800.0
2024-03-07 08:00:00,1900.3,106.19689999999956,0.09390000000000001,0.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-07 09:00:00,1796.0,1795.8000000000002,0.07671,1.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-07 10:00:00,1703.4,1704.0000000000005,0.06902,0.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-07 11:00:00,1995.3,1852.1053124150003,0.06404,-0.0,144.394687585,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-07 12:00:00,1803.8,1805.0000000000002,0.06098,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-07 13:00:00,1699.4,4955.20945135,0.06026,-0.0,345.39054865,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-07 14:00:00,1848.6,1853.3999999999996,0.061810000000000004,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-07 15:00:00,796.7,-0.0,0.06355,-0.0,-0.0,200.0,598.5000000000002,800.0,800.0,800.0,800.0
2024-03-07 16:00:00,901.4,-0.0,0.06488,-0.0,352.176195444,200.0,200.0,645.2776954440004,800.0,800.0,800.0
2024-03-07 17:00:00,800.7,-0.0,0.08622,-0.0,-0.0,200.0,200.0,200.0,441.13241774855646,800.0,800.0
2024-03-07 18:00:00,98.9,-0.0,0.10264,1.6,-0.0,200.0,200.0,200.0,341.191285330808,800.0,800.0
2024-03-07 19:00:00,204.4,-0.0,0.08754,10.4,-0.0,200.0,200.0,200.0,200.0,744.6500940454773,800.0
2024-03-07 20:00:00,96.4,-0.0,0.0799,12.8,-0.0,200.0,200.0,200.0,200.0,658.7054439514319,800.0
2024-03-07 21:00:00,153.9,-0.0,0.06866,11.6,-0.0,200.0,200.0,200.0,200.0,514.1467385074804,800.0
2024-03-07 22:00:00,118.1,-0.0,0.06458,9.2,-0.0,200.0,200.0,200.0,200.0,403.13259176897304,800.0
2024-03-07 23:00:00,148.2,2930.670540822796,0.06368,16.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-08 00:00:00,120.5,-0.0,0.06611,21.2,-0.0,695.9000000000003,800.0,800.0,800.0,800.0,800.0
2024-03-08 01:00:00,115.4,-0.0,0.06489,16.4,-0.0,592.2041000000005,800.0,800.0,800.0,800.0,800.0
2024-03-08 02:00:00,153.9,-0.0,0.06487000000000001,33.2,-0.0,466.91189590000073,800.0,800.0,800.0,800.0,800.0
2024-03-08 03:00:00,161.4,465.7550159958991,0.06401000000000001,33.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-08 04:00:00,118.7,81.59999999999974,0.06423999999999999,41.9,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-08 05:00:00,154.7,109.79999999999971,0.06503,49.7,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-08 06:00:00,1976.3,1943.0999999999997,0.07554000000000001,38.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-08 07:00:00,1798.3,-0.0,0.09506,41.9,-0.0,200.0,200.0,238.8000000000004,800.0,800.0,800.0
2024-03-08 08:00:00,1900.3,22.638799999999385,0.08866,41.9,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-08 09:00:00,1796.0,1797.2000000000003,0.07005,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-08 10:00:00,1703.4,1704.6000000000004,0.05937,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-08 11:00:00,1995.3,1996.5000000000002,0.05578,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-08 12:00:00,1803.8,1805.0000000000002,0.05417,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-08 13:00:00,1699.4,1700.6000000000004,0.0528,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-08 14:00:00,1848.6,5000.0,0.05198,1.6,-0.0,351.8,800.0,800.0,800.0,800.0,800.0
2024-03-08 15:00:00,796.7,279.36967165226457,0.052719999999999996,26.0,-0.0,200.0,456.11787165226474,800.0,800.0,800.0,800.0
2024-03-08 16:00:00,901.4,-0.0,0.05811,38.0,-0.0,200.0,200.0,200.0,788.8617537806127,800.0,800.0
2024-03-08 17:00:00,800.7,-0.0,0.0632,53.6,-0.0,200.0,200.0,200.0,200.0,638.7728920268322,800.0
2024-03-08 18:00:00,98.9,-0.0,0.07594,35.6,-0.0,200.0,200.0,200.0,200.0,573.2341191348054,800.0
2024-03-08 19:00:00,204.4,-0.0,0.07744,53.6,-0.0,200.0,200.0,200.0,200.0,420.26088501567074,800.0
2024-03-08 20:00:00,96.4,-0.0,0.06885,28.4,-0.0,200.0,200.0,200.0,200.0,350.24062413065514,800.0
2024-03-08 21:00:00,153.9,-0.0,0.06329,41.9,-0.0,200.0,200.0,200.0,200.0,236.29038350652456,800.0
2024-03-08 22:00:00,118.1,-0.0,0.06302,45.8,-0.0,200.0,200.0,200.0,200.0,200.0,762.1540931230181
2024-03-08 23:00:00,148.2,-0.0,0.05989,45.8,-0.0,200.0,200.0,200.0,200.0,200.0,657.9919390298951
2024-03-09 00:00:00,117.7,-0.0,0.05795,12.8,-0.0,200.0,200.0,200.0,200.0,200.0,551.4339470908652
2024-03-09 01:00:00,116.8,-0.0,0.054909999999999994,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,451.88251314377436
2024-03-09 02:00:00,145.8,-0.0,0.05396,26.0,-0.0,200.0,200.0,200.0,200.0,200.0,330.6306306306306
2024-03-09 03:00:00,155.3,-0.0,0.05342,26.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 04:00:00,120.3,90.69999999999993,0.05005,30.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 05:00:00,152.0,3715.2,0.04922,38.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-09 06:00:00,2981.6,2958.0000000000005,0.05163,28.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-09 07:00:00,2798.0,-0.0,0.05306,28.4,-0.0,200.0,200.0,200.0,200.0,425.6000000000006,800.0
2024-03-09 08:00:00,2899.4,2059.425599999998,0.05306,16.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 09:00:00,2802.2,2659.4717333199987,0.05136,23.6,120.32826668,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 10:00:00,2702.6,1821.4889008469988,0.04931,21.2,861.111099153,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 11:00:00,2996.3,5000.0,0.047979999999999995,14.0,191.943758341,200.0,200.0,608.4437583409999,800.0,800.0,800.0
2024-03-09 12:00:00,2795.9,489.95950146924076,0.049280000000000004,10.4,90.5051839481,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 13:00:00,2696.2,3554.5722594809395,0.04909,38.0,545.76868146,200.0,200.0,200.0,440.9409409409407,800.0,800.0
2024-03-09 14:00:00,2854.7,5000.0,0.048530000000000004,16.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-09 15:00:00,1796.7,1118.6844409259998,0.05046,38.0,644.815559074,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-09 16:00:00,1904.5,1630.2170243599999,0.05417,65.3,213.78297564,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-09 17:00:00,1401.8,130.79785751717645,0.05985,14.0,-0.0,200.0,200.0,738.1978575171769,800.0,800.0,800.0
2024-03-09 18:00:00,1196.2,-0.0,0.062060000000000004,21.2,-0.0,200.0,200.0,200.0,200.0,759.6596596596597,800.0
2024-03-09 19:00:00,1199.2,-0.0,0.06016,41.9,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 20:00:00,1499.9,1470.3000000000004,0.05895,30.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 21:00:00,1600.9,1571.3000000000004,0.05859,30.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 22:00:00,1204.1,1192.5000000000002,0.057280000000000005,12.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-09 23:00:00,1498.2,1483.0000000000002,0.056,16.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 00:00:00,117.7,106.09999999999994,0.052039999999999996,12.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 01:00:00,116.8,106.39999999999993,0.04753,11.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 02:00:00,145.8,138.99999999999994,0.04229,8.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 03:00:00,155.3,146.09999999999994,0.03669,10.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 04:00:00,120.3,100.29999999999993,0.03343,21.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 05:00:00,152.0,3703.5,0.03332,49.7,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-10 06:00:00,2981.6,2940.6000000000004,0.03492,45.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-10 07:00:00,2798.0,-0.0,0.040670000000000005,45.8,-0.0,200.0,200.0,200.0,200.0,443.0000000000002,800.0
2024-03-10 08:00:00,2899.4,5000.0,0.03601,18.8,-0.0,200.0,760.3570000000004,800.0,800.0,800.0,800.0
2024-03-10 09:00:00,2802.2,2805.925266911,0.03787,12.8,627.278090089,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-10 10:00:00,2702.6,2691.0000000000005,0.047159999999999994,16.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-10 11:00:00,2996.3,-0.0,0.05081,69.2,74.8019192705,200.0,200.0,200.0,200.0,342.90191927050023,800.0
2024-03-10 12:00:00,2795.9,1678.6952574897696,0.04926,26.0,350.245725159,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 13:00:00,2696.2,5000.0,0.04908,30.8,-0.0,200.0,200.0,733.4000000000005,800.0,800.0,800.0
2024-03-10 14:00:00,2854.7,462.2314586694782,0.04931,26.0,416.08142081,200.0,200.0,200.0,200.0,200.0,579.4794794794791
2024-03-10 15:00:00,1796.7,5000.0,0.04914,18.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-10 16:00:00,1904.5,1867.3999999999996,0.05257,41.9,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-10 17:00:00,1401.8,-0.0,0.05597,89.8,75.0105584954,200.0,200.0,758.2105584954002,800.0,800.0,800.0
2024-03-10 18:00:00,1196.2,-0.0,0.057640000000000004,35.6,-0.0,200.0,200.0,200.0,200.0,794.0523479369047,800.0
2024-03-10 19:00:00,1199.2,-0.0,0.05752,57.5,-0.0,200.0,200.0,200.0,200.0,200.0,249.95829558896753
2024-03-10 20:00:00,1499.9,1427.591662706622,0.056060000000000006,23.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 21:00:00,1600.9,1588.1000000000004,0.055,14.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 22:00:00,1204.1,1199.7000000000003,0.05465999999999999,5.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-10 23:00:00,1498.2,1486.6000000000004,0.05371,12.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 00:00:00,117.7,107.29999999999994,0.05195,11.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 01:00:00,116.8,3705.2,0.05091,12.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 02:00:00,145.8,-0.0,0.05182,28.4,-0.0,677.8000000000003,800.0,800.0,800.0,800.0,800.0
2024-03-11 03:00:00,155.3,251.37779999999952,0.05115,30.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 04:00:00,120.3,89.49999999999972,0.05332,35.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 05:00:00,152.0,142.79999999999973,0.054950000000000006,14.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 06:00:00,2981.6,2950.8000000000006,0.05793,35.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 07:00:00,2798.0,2753.1000000000013,0.062270000000000006,49.7,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 08:00:00,2899.4,-0.0,0.06479,30.8,-0.0,200.0,200.0,200.0,200.0,326.6000000000006,800.0
2024-03-11 09:00:00,2802.2,2023.9265999999989,0.06285,53.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 10:00:00,2702.6,2690.9999999999986,0.0619,12.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 11:00:00,2996.3,2983.499999999999,0.06044,14.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 12:00:00,2795.9,2766.299999999999,0.0589,30.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 13:00:00,2696.2,4057.6958958958944,0.05892,35.6,-0.0,200.0,200.0,200.0,395.89589589589565,800.0,800.0
2024-03-11 14:00:00,2854.7,5000.0,0.05872,61.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 15:00:00,1796.7,1740.0999999999997,0.05995,61.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 16:00:00,1904.5,1880.8999999999996,0.06161,28.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 17:00:00,1401.8,1382.9999999999998,0.06531999999999999,23.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-11 18:00:00,1196.2,-0.0,0.07301,18.8,-0.0,200.0,217.80000000000018,800.0,800.0,800.0,800.0
2024-03-11 19:00:00,1199.2,-0.0,0.07001,5.6,-0.0,200.0,200.0,200.0,220.58220000000017,800.0,800.0
2024-03-11 20:00:00,1499.9,273.73838219999976,0.06719,8.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 21:00:00,1600.9,1602.1000000000004,0.06559000000000001,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 22:00:00,1204.1,1083.5000000000002,0.06345,121.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-11 23:00:00,1498.2,1709.0421558695834,0.06323,18.8,-0.0,200.0,200.0,200.0,200.0,200.0,428.44215586958313
2024-03-12 00:00:00,117.7,-0.0,0.06456,4.4,-0.0,200.0,200.0,200.0,200.0,200.0,313.7137137137136
2024-03-12 01:00:00,116.8,-0.0,0.06346,4.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 02:00:00,145.8,144.99999999999994,0.0633,2.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 03:00:00,155.3,3754.5,0.06311,2.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-12 04:00:00,120.3,123.09999999999972,0.06385,2.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-12 05:00:00,152.0,156.79999999999973,0.06916,-0.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-12 06:00:00,2981.6,2978.4000000000005,0.07241,8.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-12 07:00:00,2798.0,2105.3035035035036,0.09584999999999999,1.0,-0.0,200.0,703.503503503503,800.0,800.0,800.0,800.0
2024-03-12 08:00:00,2899.4,-0.0,0.0993,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 09:00:00,2802.2,2803.3999999999987,0.09090999999999999,-0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 10:00:00,2702.6,2532.963951207999,0.08311,-0.0,170.836048792,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 11:00:00,2996.3,2522.930859729999,0.07818000000000001,38.0,436.56914027,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 12:00:00,2795.9,2174.1531689279986,0.07617,45.8,577.146831072,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 13:00:00,2696.2,1907.5997803359987,0.07367,69.2,720.600219664,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 14:00:00,2854.7,2444.690655600999,0.07006,21.2,390.009344399,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 15:00:00,1796.7,1254.682622580876,0.06901,11.6,656.189972295,200.0,200.0,200.0,200.0,200.0,324.5725948758756
2024-03-12 16:00:00,1904.5,5000.0,0.069,0.6,380.651977719,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-12 17:00:00,1401.8,-0.0,0.07537999999999999,-0.0,98.7605343453,200.0,200.0,692.1605343453002,800.0,800.0,800.0
2024-03-12 18:00:00,1196.2,-0.0,0.08233,10.4,-0.0,200.0,200.0,200.0,200.0,702.8683738109551,800.0
2024-03-12 19:00:00,1199.2,-0.0,0.09913,134.6,-0.0,200.0,200.0,200.0,200.0,200.0,235.96550543714386
2024-03-12 20:00:00,1499.9,2490.3801697780027,0.07109,184.5,-0.0,200.0,200.0,200.0,209.70970970970993,800.0,800.0
2024-03-12 21:00:00,1600.9,-0.0,0.07141,393.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 22:00:00,1204.1,797.3000000000002,0.06827,408.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-12 23:00:00,1498.2,1048.2000000000003,0.06315,451.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 00:00:00,117.7,-0.0,0.05886,303.6,-0.0,200.0,200.0,200.0,200.0,200.0,384.7000000000001
2024-03-13 01:00:00,116.8,-0.0,0.05734,282.0,-0.0,200.0,200.0,200.0,200.0,200.0,548.5153000000001
2024-03-13 02:00:00,145.8,-0.0,0.05668,480.0,-0.0,200.0,200.0,200.0,200.0,281.1667847000002,800.0
2024-03-13 03:00:00,155.3,1322.267386941408,0.05618,654.9,-0.0,200.0,301.1530048567081,800.0,800.0,800.0,800.0
2024-03-13 04:00:00,120.3,-0.0,0.05649,674.7,-0.0,251.85185185185165,800.0,800.0,800.0,800.0,800.0
2024-03-13 05:00:00,152.0,-0.0,0.05841,704.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-13 06:00:00,2981.6,2231.6000000000004,0.06025,754.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-13 07:00:00,2798.0,1992.800000000001,0.06865,810.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-13 08:00:00,2899.4,-0.0,0.08712,810.0,-0.0,200.0,200.0,200.0,505.8000000000002,800.0,800.0
2024-03-13 09:00:00,2802.2,489.10580000000004,0.07462,810.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 10:00:00,2702.6,1893.7999999999988,0.06543,810.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 11:00:00,2996.3,2123.246386797899,0.06098,810.0,64.2536132021,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 12:00:00,2795.9,1987.099999999999,0.0599,810.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 13:00:00,2696.2,1887.3999999999987,0.05768,810.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 14:00:00,2854.7,2045.8999999999987,0.05694,810.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 15:00:00,1796.7,3765.0694137487126,0.05677,810.0,-0.0,200.0,577.1694137487128,800.0,800.0,800.0,800.0
2024-03-13 16:00:00,1904.5,-0.0,0.05907,810.0,-0.0,200.0,200.0,200.0,678.6922443349642,800.0,800.0
2024-03-13 17:00:00,1401.8,-0.0,0.06304,801.0,-0.0,200.0,200.0,200.0,200.0,675.0135520906293,800.0
2024-03-13 18:00:00,1196.2,-0.0,0.06301,762.0,-0.0,200.0,200.0,200.0,200.0,238.53853853853872,800.0
2024-03-13 19:00:00,1199.2,-0.0,0.05969,562.5,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 20:00:00,1499.9,796.7000000000004,0.055869999999999996,704.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 21:00:00,1600.9,1136.5000000000005,0.054560000000000004,465.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 22:00:00,1204.1,880.1000000000001,0.053770000000000005,325.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-13 23:00:00,1498.2,1149.0000000000005,0.053329999999999995,350.4,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 00:00:00,1504.6,1277.8000000000002,0.05263,228.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 01:00:00,1398.6,991.8000000000002,0.05195,408.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 02:00:00,1496.2,1118.2000000000003,0.05111,379.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 03:00:00,1602.9,4911.299999999999,0.0506,292.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-14 04:00:00,1798.9,1208.1999999999998,0.05197,595.5,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-14 05:00:00,1996.8,1550.3999999999996,0.05307,451.2,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-14 06:00:00,2984.8,2761.6000000000013,0.05496,228.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-14 07:00:00,2800.3,1614.3372372372376,0.056240000000000005,228.0,-0.0,200.0,437.23723723723697,800.0,800.0,800.0,800.0
2024-03-14 08:00:00,2904.6,-0.0,0.05792,271.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 09:00:00,2802.4,2601.699999999999,0.05622,201.9,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 10:00:00,2703.2,2433.199999999999,0.05398,271.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 11:00:00,3003.5,2755.099999999999,0.05133,249.6,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 12:00:00,2796.1,3859.0899899899896,0.0512,128.2,-0.0,200.0,200.0,200.0,200.0,789.98998998999,800.0
2024-03-14 13:00:00,2703.0,5000.0,0.05047,115.4,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-14 14:00:00,2847.3,2775.1000000000013,0.05207,77.0,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-14 15:00:00,2800.3,2702.5000000000014,0.054259999999999996,102.6,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-14 16:00:00,2899.6,2782.6000000000004,0.05526,121.8,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2024-03-14 17:00:00,2395.2,755.2834834834832,0.05837,128.2,-0.0,200.0,200.0,483.4834834834828,800.0,800.0,800.0
2024-03-14 18:00:00,2202.0,-0.0,0.05964,121.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 19:00:00,2195.3,2068.2999999999993,0.05825,128.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 20:00:00,1699.8,1533.9000000000003,0.055990000000000005,167.1,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 21:00:00,1797.7,1753.1000000000004,0.05514,45.8,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2024-03-14 22:00:00,1801.5,1609.5000000000002,0.054450000000000005,193.2,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
