,Load (kWh),Grid supply (kWh),Spot Price (Euro/kWh),Rain Power (kWh),Battery (kWh),Battery2 (kWh),Battery3 (kWh),Battery4 (kWh),Battery5 (kWh),Battery6 (kWh)
2025-10-11 20:00:00,96.42291012,-0.0,0.05695,-0.0,200.0,200.0,200.0,481.86138955996313,800.0,800.0
2025-10-11 21:00:00,153.8589924,-0.0,0.05651,0.55748,200.0,200.0,200.0,325.8780157704033,800.0,800.0
2025-10-11 22:00:00,118.1095241,-0.0,0.0564,-0.0,200.0,200.0,200.0,205.24261365463303,800.0,800.0
2025-10-11 23:00:00,148.2178053,-0.0,0.05475,1.11496,200.0,200.0,200.0,200.0,655.7345257409785,800.0
2025-10-12 00:00:00,120.536338,-0.0,0.05442,1.67244,200.0,200.0,200.0,200.0,534.6148932152375,800.0
2025-10-12 01:00:00,115.4382319,-0.0,0.054299999999999994,10.03464,200.0,200.0,200.0,200.0,427.07668642202236,800.0
2025-10-12 02:00:00,153.9188257,-0.0,0.054229999999999993,-0.0,200.0,200.0,200.0,200.0,271.1307840356004,800.0
2025-10-12 03:00:00,161.3689145,-0.0,0.054229999999999993,-0.0,200.0,200.0,200.0,200.0,200.0,707.8907387515649
2025-10-12 04:00:00,118.6716216,3212.488773587187,0.05417,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-12 05:00:00,154.6549184,159.45491839999974,0.054240000000000003,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-12 06:00:00,1976.277527,182.4268943673669,0.05436,-0.0,200.0,200.0,201.34936736736722,800.0,800.0,800.0
2025-10-12 07:00:00,1798.348018,-0.0,0.05459000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-12 08:00:00,1900.288426,1901.4884260000003,0.05439,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-12 09:00:00,1795.951007,1797.1510070000002,0.05299,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-12 10:00:00,1703.363943,1704.5639430000003,0.052590000000000005,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-12 11:00:00,1995.295553,1988.1333530000002,0.04548,8.3622,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-12 12:00:00,1803.771928,2071.870578450449,0.039450000000000006,33.4488,200.0,200.0,200.0,200.0,200.0,500.3474504504503
2025-10-12 13:00:00,1699.404583,5000.0,0.03821,0.55748,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-12 14:00:00,1848.558189,1852.2432289999997,0.04303,1.11496,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-12 15:00:00,796.7243737,-0.0,0.05256,0.55748,200.0,599.0331063000003,800.0,800.0,800.0,800.0
2025-10-12 16:00:00,901.355117,-0.0,0.054630000000000005,3.90236,200.0,200.0,297.5813161937007,800.0,800.0,800.0
2025-10-12 17:00:00,800.6745369,-0.0,0.055049999999999995,0.55748,200.0,200.0,200.0,200.0,694.3666779775072,800.0
2025-10-12 18:00:00,98.88935394,-0.0,0.05503,0.55748,200.0,200.0,200.0,200.0,593.7404373595297,800.0
2025-10-12 19:00:00,204.3590529,-0.0,0.055020000000000006,2.7874,200.0,200.0,200.0,200.0,389.9750440221702,800.0
2025-10-12 20:00:00,96.42291012,-0.0,0.054990000000000004,-0.0,200.0,200.0,200.0,200.0,291.56215885814817,800.0
2025-10-12 21:00:00,153.8589924,-0.0,0.05482,0.55748,200.0,200.0,200.0,200.0,200.0,736.3690842992901
2025-10-12 22:00:00,118.1095241,-0.0,0.05471,-0.0,200.0,200.0,200.0,200.0,200.0,616.5231911149908
2025-10-12 23:00:00,148.2178053,-0.0,0.05314,-0.0,200.0,200.0,200.0,200.0,200.0,466.6888626238759
2025-10-13 00:00:00,120.536338,-0.0,0.05305,-0.0,200.0,200.0,200.0,200.0,200.0,344.68583576125206
2025-10-13 01:00:00,115.4382319,-0.0,0.05287,-0.0,200.0,200.0,200.0,200.0,200.0,227.90291802549086
2025-10-13 02:00:00,153.9188257,127.24381059253457,0.05273,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-13 03:00:00,161.3689145,162.56891449999992,0.05214,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-13 04:00:00,118.6716216,3719.8716216000003,0.04512,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-13 05:00:00,154.6549184,-0.0,0.05244,-0.0,640.5450816000002,800.0,800.0,800.0,800.0,800.0
2025-10-13 06:00:00,1976.277527,311.5927680992171,0.04998,4.45984,200.0,200.0,200.0,775.6796176176175,800.0,800.0
2025-10-13 07:00:00,1798.348018,-0.0,0.05218,25.64408,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-13 08:00:00,1900.288426,1897.5860660000003,0.0432,3.90236,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-13 09:00:00,1795.951007,1786.5588870000001,0.03997,10.59212,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-13 10:00:00,1703.363943,1698.9891430000002,0.039869999999999996,5.5748,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-13 11:00:00,1995.295553,1994.8231130000001,0.037149999999999996,1.67244,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-13 12:00:00,1803.771928,2102.5325364884875,0.02843,3.34488,200.0,200.0,200.0,200.0,200.0,500.90548848848874
2025-10-13 13:00:00,1699.404583,5000.0,0.01717,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-13 14:00:00,1848.558189,1852.8007089999999,0.03645,0.55748,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-13 15:00:00,796.7243737,799.8519336999997,0.039990000000000005,1.67244,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-13 16:00:00,901.355117,905.5976369999996,0.04266,0.55748,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-13 17:00:00,800.6745369,803.8020968999997,0.04623,1.67244,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-13 18:00:00,98.88935394,-0.0,0.05267,-0.0,696.3106460600003,800.0,800.0,800.0,800.0,800.0
2025-10-13 19:00:00,204.3590529,-0.0,0.05285,0.55748,487.81276251394047,800.0,800.0,800.0,800.0,800.0
2025-10-13 20:00:00,96.42291012,-0.0,0.05288,-0.0,386.90203963142676,800.0,800.0,800.0,800.0,800.0
2025-10-13 21:00:00,153.8589924,-0.0,0.05256,6.68976,235.34590519179557,800.0,800.0,800.0,800.0,800.0
2025-10-13 22:00:00,118.1095241,-0.0,0.05213,2.22992,200.0,715.230955186604,800.0,800.0,800.0,800.0
2025-10-13 23:00:00,148.2178053,-0.0,0.054119999999999994,5.01732,200.0,567.9152389314175,800.0,800.0,800.0,800.0
2025-10-14 00:00:00,120.536338,-0.0,0.04999,9.47716,200.0,452.8881456924863,800.0,800.0,800.0,800.0
2025-10-14 01:00:00,115.4382319,1064.730534353206,0.049729999999999996,1.67244,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-14 02:00:00,153.9188257,157.04638569999975,0.05188,1.67244,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-14 03:00:00,161.3689145,162.82403449999973,0.054130000000000005,3.34488,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-14 04:00:00,118.6716216,121.24170159999971,0.05461,2.22992,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-14 05:00:00,154.6549184,156.11003839999975,0.055049999999999995,3.34488,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-14 06:00:00,1976.277527,172.3872320250247,0.05511,5.01732,200.0,200.0,200.0,796.327025025025,800.0,800.0
2025-10-14 07:00:00,1798.348018,-0.0,0.055310000000000005,5.01732,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-14 08:00:00,1900.288426,5000.0,0.054689999999999996,8.91968,307.4312539999999,800.0,800.0,800.0,800.0,800.0
2025-10-14 09:00:00,1795.951007,2285.5799442539997,0.05497,7.24724,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-14 10:00:00,1703.363943,-0.0,0.05515,8.3622,200.0,200.0,300.19825700000024,800.0,800.0,800.0
2025-10-14 11:00:00,1995.295553,1879.3187280507934,0.055159999999999994,12.26456,200.0,200.0,200.0,793.3857937937938,800.0,800.0
2025-10-14 12:00:00,1803.771928,-0.0,0.05529,13.37952,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-14 13:00:00,1699.404583,1696.7022230000002,0.05509,3.90236,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-14 14:00:00,1848.558189,1844.7408690000004,0.054950000000000006,5.01732,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-14 15:00:00,796.7243737,2805.487057431125,0.054770000000000006,0.55748,200.0,200.0,408.1201637311248,800.0,800.0,800.0
2025-10-14 16:00:00,901.355117,-0.0,0.055060000000000005,0.55748,200.0,200.0,200.0,200.0,704.1144065673939,800.0
2025-10-14 17:00:00,800.6745369,-0.0,0.0551,-0.0,200.0,200.0,200.0,200.0,200.0,501.1357552608263
2025-10-14 18:00:00,98.88935394,-0.0,0.05539,2.7874,200.0,200.0,200.0,200.0,200.0,403.53266556556554
2025-10-14 19:00:00,204.3590529,-0.0,0.05527,2.22992,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-14 20:00:00,96.42291012,95.95047011999993,0.05493,1.67244,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-14 21:00:00,153.8589924,152.27159239999995,0.05447,2.7874,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-14 22:00:00,118.1095241,117.63708409999994,0.05291,1.67244,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-14 23:00:00,148.2178053,148.30284529999994,0.04998,1.11496,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-15 00:00:00,120.536338,119.50641799999994,0.041350000000000005,2.22992,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-15 01:00:00,115.4382319,116.08075189999994,0.03947,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-15 02:00:00,153.9188257,154.56134569999995,0.03939,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-15 03:00:00,161.3689145,3762.0114344999997,0.03308,0.55748,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-15 04:00:00,118.6716216,123.47162159999972,0.03726,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-15 05:00:00,154.6549184,159.45491839999974,0.0492,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-15 06:00:00,1976.277527,1981.0775269999997,0.04992,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-15 07:00:00,1798.348018,1803.1480179999996,0.05404,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-15 08:00:00,1900.288426,104.03838295695664,0.054119999999999994,-0.0,200.0,200.0,200.0,798.9499569569568,800.0,800.0
2025-10-15 09:00:00,1795.951007,-0.0,0.05429,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-15 10:00:00,1703.363943,1704.5639430000003,0.04364,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-15 11:00:00,1995.295553,1996.4955530000002,0.036520000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-15 12:00:00,1803.771928,5000.0,0.01769,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-10-15 13:00:00,1699.404583,2108.771539072,0.0195,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-15 14:00:00,1848.558189,1853.3581889999998,0.02178,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-15 15:00:00,796.7243737,-0.0,0.04226,-0.0,200.0,598.4756263000003,800.0,800.0,800.0,800.0
2025-10-15 16:00:00,901.355117,-0.0,0.054909999999999994,-0.0,200.0,200.0,293.12203367370057,800.0,800.0,800.0
2025-10-15 17:00:00,800.6745369,-0.0,0.06498999999999999,-0.0,200.0,200.0,200.0,200.0,689.354374740027,800.0
2025-10-15 18:00:00,98.88935394,-0.0,0.1197,-0.0,200.0,200.0,200.0,200.0,588.1756664252871,800.0
2025-10-15 19:00:00,204.3590529,-0.0,0.09404000000000001,-0.0,200.0,200.0,200.0,200.0,381.6284378588619,800.0
2025-10-15 20:00:00,96.42291012,-0.0,0.11616,-0.0,200.0,200.0,200.0,200.0,283.22389930100314,800.0
2025-10-15 21:00:00,153.8589924,-0.0,0.06494,-0.0,200.0,200.0,200.0,200.0,200.0,727.4816830017022
2025-10-15 22:00:00,118.1095241,-0.0,0.05576,-0.0,200.0,200.0,200.0,200.0,200.0,607.6446772187006
2025-10-15 23:00:00,148.2178053,-0.0,0.05734,-0.0,200.0,200.0,200.0,200.0,200.0,457.819227241482
2025-10-16 00:00:00,120.536338,-0.0,0.05543,-0.0,200.0,200.0,200.0,200.0,200.0,335.82507001424057
2025-10-16 01:00:00,115.4382319,-0.0,0.04278,-0.0,200.0,200.0,200.0,200.0,200.0,219.05101304422635
2025-10-16 02:00:00,153.9188257,136.08686366881784,0.039920000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-16 03:00:00,161.3689145,3762.5689144999997,0.020390000000000002,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-16 04:00:00,118.6716216,123.47162159999972,0.03663,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-16 05:00:00,154.6549184,159.45491839999974,0.04287,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-16 06:00:00,1976.277527,182.4268943673669,0.04865,-0.0,200.0,200.0,201.34936736736722,800.0,800.0,800.0
2025-10-16 07:00:00,1798.348018,-0.0,0.05731,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-16 08:00:00,1900.288426,1901.4884260000003,0.04176,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-16 09:00:00,1795.951007,1797.1510070000002,0.0029500000000000004,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-16 10:00:00,1703.363943,1704.5639430000003,0.00186,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-16 11:00:00,1995.295553,1996.4955530000002,0.00043,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-16 12:00:00,1803.771928,1804.9719280000002,0.0,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-16 13:00:00,1699.404583,5000.0,-7.000000000000001e-05,-0.0,499.3954169999998,800.0,800.0,800.0,800.0,800.0
2025-10-16 14:00:00,1848.558189,2153.662167417,-1e-05,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-16 15:00:00,796.7243737,801.5243736999997,0.0014,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-16 16:00:00,901.355117,-0.0,0.00396,-0.0,200.0,493.8448830000003,800.0,800.0,800.0,800.0
2025-10-16 17:00:00,800.6745369,-0.0,0.04376,-0.0,200.0,200.0,289.27650121700043,800.0,800.0,800.0
2025-10-16 18:00:00,98.88935394,-0.0,0.05683,-0.0,200.0,200.0,200.0,787.2978707757836,800.0,800.0
2025-10-16 19:00:00,204.3590529,-0.0,0.05669,-0.0,200.0,200.0,200.0,579.951520005008,800.0,800.0
2025-10-16 20:00:00,96.42291012,-0.0,0.056909999999999995,-0.0,200.0,200.0,200.0,480.7486583650031,800.0,800.0
2025-10-16 21:00:00,153.8589924,-0.0,0.05644,-0.0,200.0,200.0,200.0,324.2089173066382,800.0,800.0
2025-10-16 22:00:00,118.1095241,-0.0,0.05634,-0.0,200.0,200.0,200.0,203.57518428933173,800.0,800.0
2025-10-16 23:00:00,148.2178053,-0.0,0.04329,-0.0,200.0,200.0,200.0,200.0,652.9538038050425,800.0
2025-10-17 00:00:00,120.536338,-0.0,0.03313,-0.0,200.0,200.0,200.0,200.0,530.1645120012375,800.0
2025-10-17 01:00:00,115.4382319,-0.0,0.02529,-0.0,200.0,200.0,200.0,200.0,412.59611558923643,800.0
2025-10-17 02:00:00,153.9188257,-0.0,0.01991,-0.0,200.0,200.0,200.0,200.0,256.6646937736473,800.0
2025-10-17 03:00:00,161.3689145,-0.0,0.01268,-0.0,200.0,200.0,200.0,200.0,200.0,693.4391145798737
2025-10-17 04:00:00,118.6716216,3226.9259461347065,0.00307,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-17 05:00:00,154.6549184,159.45491839999974,0.00492,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-17 06:00:00,1976.277527,1981.0775269999997,0.01107,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-17 07:00:00,1798.348018,-0.0,0.01537,-0.0,200.0,200.0,200.0,796.8519820000004,800.0,800.0
2025-10-17 08:00:00,1900.288426,106.4332959819996,0.01394,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-17 09:00:00,1795.951007,1797.1510070000002,0.0069900000000000006,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-17 10:00:00,1703.363943,1704.5639430000003,0.00379,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-17 11:00:00,1995.295553,1996.4955530000002,0.00114,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-17 12:00:00,1803.771928,5000.0,-0.00061,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-10-17 13:00:00,1699.404583,2108.771539072,-7.000000000000001e-05,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-17 14:00:00,1848.558189,1853.3581889999998,0.00115,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-17 15:00:00,796.7243737,801.5243736999997,0.00373,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-17 16:00:00,901.355117,-0.0,0.016149999999999998,-0.0,200.0,493.8448830000003,800.0,800.0,800.0,800.0
2025-10-17 17:00:00,800.6745369,-0.0,0.04415,-0.0,200.0,200.0,289.27650121700043,800.0,800.0,800.0
2025-10-17 18:00:00,98.88935394,-0.0,0.056119999999999996,-0.0,200.0,200.0,200.0,787.2978707757836,800.0,800.0
2025-10-17 19:00:00,204.3590529,-0.0,0.05812,-0.0,200.0,200.0,200.0,579.951520005008,800.0,800.0
2025-10-17 20:00:00,96.42291012,-0.0,0.05824,-0.0,200.0,200.0,200.0,480.7486583650031,800.0,800.0
2025-10-17 21:00:00,153.8589924,-0.0,0.05497,-0.0,200.0,200.0,200.0,324.2089173066382,800.0,800.0
2025-10-17 22:00:00,118.1095241,-0.0,0.05497,-0.0,200.0,200.0,200.0,203.57518428933173,800.0,800.0
2025-10-17 23:00:00,148.2178053,-0.0,0.04614,-0.0,200.0,200.0,200.0,200.0,652.9538038050425,800.0
2025-10-18 00:00:00,120.536338,-0.0,0.038770000000000006,-0.0,200.0,200.0,200.0,200.0,530.1645120012375,800.0
2025-10-18 01:00:00,115.4382319,-0.0,0.032060000000000005,-0.0,200.0,200.0,200.0,200.0,412.59611558923643,800.0
2025-10-18 02:00:00,153.9188257,-0.0,0.01651,-0.0,200.0,200.0,200.0,200.0,256.6646937736473,800.0
2025-10-18 03:00:00,161.3689145,-0.0,0.009130000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,693.4391145798737
2025-10-18 04:00:00,118.6716216,3226.9259461347065,0.0066500000000000005,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 05:00:00,154.6549184,159.45491839999974,0.01457,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 06:00:00,1976.277527,172.949176329329,0.024550000000000002,8.91968,200.0,200.0,200.79132932932924,800.0,800.0,800.0
2025-10-18 07:00:00,1798.348018,-0.0,0.02497,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-18 08:00:00,1900.288426,1897.0285860000004,0.004059999999999999,4.45984,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-18 09:00:00,1795.951007,1796.5935270000002,0.00122,0.55748,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-18 10:00:00,1703.363943,1704.5639430000003,1e-05,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-18 11:00:00,1995.295553,1996.4955530000002,-7.000000000000001e-05,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-18 12:00:00,1803.771928,1804.9719280000002,-0.0008,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-18 13:00:00,1699.404583,5000.0,-0.00176,-0.0,499.3954169999998,800.0,800.0,800.0,800.0,800.0
2025-10-18 14:00:00,1848.558189,2153.662167417,-0.0008100000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 15:00:00,796.7243737,801.5243736999997,0.00032,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 16:00:00,901.355117,906.1551169999997,0.00264,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 17:00:00,800.6745369,-0.0,0.01192,-0.0,200.0,594.5254631000003,800.0,800.0,800.0,800.0
2025-10-18 18:00:00,98.88935394,908.3584163030996,0.01069,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 19:00:00,204.3590529,209.15905289999972,0.01525,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 20:00:00,96.42291012,101.22291011999972,0.01799,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 21:00:00,153.8589924,158.65899239999973,0.03359,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 22:00:00,118.1095241,121.23708409999973,0.039630000000000006,1.67244,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-18 23:00:00,148.2178053,-0.0,0.04504,22.85668,669.8388747000002,800.0,800.0,800.0,800.0,800.0
2025-10-19 00:00:00,120.536338,-0.0,0.05558,4.45984,549.0925378253005,800.0,800.0,800.0,800.0,800.0
2025-10-19 01:00:00,115.4382319,-0.0,0.054990000000000004,-0.0,429.1052133874754,800.0,800.0,800.0,800.0,800.0
2025-10-19 02:00:00,153.9188257,-0.0,0.054979999999999994,-0.0,270.75728247408813,800.0,800.0,800.0,800.0,800.0
2025-10-19 03:00:00,161.3689145,-0.0,0.054939999999999996,-0.0,200.0,705.1176106916142,800.0,800.0,800.0,800.0
2025-10-19 04:00:00,118.6716216,-0.0,0.05042,-0.0,200.0,582.3408714809228,800.0,800.0,800.0,800.0
2025-10-19 05:00:00,154.6549184,-0.0,0.04567,-0.0,200.0,423.7036122094421,800.0,800.0,800.0,800.0
2025-10-19 06:00:00,1976.277527,1157.7469857701344,0.04247,-0.0,200.0,200.0,201.34936736736722,800.0,800.0,800.0
2025-10-19 07:00:00,1798.348018,-0.0,0.04327,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-19 08:00:00,1900.288426,1901.4884260000003,0.019989999999999997,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-19 09:00:00,1795.951007,1797.1510070000002,0.00123,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-19 10:00:00,1703.363943,1704.5639430000003,-2.9999999999999997e-05,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-19 11:00:00,1995.295553,1996.4955530000002,-0.0025499999999999997,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-19 12:00:00,1803.771928,5000.0,-0.00509,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-10-19 13:00:00,1699.404583,2108.771539072,-0.00509,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-19 14:00:00,1848.558189,1853.3581889999998,-0.0015,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-19 15:00:00,796.7243737,-0.0,0.001,-0.0,200.0,598.4756263000003,800.0,800.0,800.0,800.0
2025-10-19 16:00:00,901.355117,-0.0,0.01995,-0.0,200.0,200.0,293.12203367370057,800.0,800.0,800.0
2025-10-19 17:00:00,800.6745369,-0.0,0.02506,-0.0,200.0,200.0,200.0,200.0,689.354374740027,800.0
2025-10-19 18:00:00,98.88935394,-0.0,0.04904,-0.0,200.0,200.0,200.0,200.0,588.1756664252871,800.0
2025-10-19 19:00:00,204.3590529,-0.0,0.04718,-0.0,200.0,200.0,200.0,200.0,381.6284378588619,800.0
2025-10-19 20:00:00,96.42291012,-0.0,0.045759999999999995,-0.0,200.0,200.0,200.0,200.0,283.22389930100314,800.0
2025-10-19 21:00:00,153.8589924,-0.0,0.04463,-0.0,200.0,200.0,200.0,200.0,200.0,727.4816830017022
2025-10-19 22:00:00,118.1095241,-0.0,0.04376,-0.0,200.0,200.0,200.0,200.0,200.0,607.6446772187006
2025-10-19 23:00:00,148.2178053,-0.0,0.0011200000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,457.819227241482
2025-10-20 00:00:00,120.536338,-0.0,-2e-05,-0.0,200.0,200.0,200.0,200.0,200.0,335.82507001424057
2025-10-20 01:00:00,115.4382319,-0.0,-0.00033,-0.0,200.0,200.0,200.0,200.0,200.0,219.05101304422635
2025-10-20 02:00:00,153.9188257,3736.0868636688174,-0.001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-20 03:00:00,161.3689145,166.16891449999972,-0.00092,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-20 04:00:00,118.6716216,123.47162159999972,-0.00043,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-20 05:00:00,154.6549184,-0.0,-5e-05,-0.0,640.5450816000002,800.0,800.0,800.0,800.0,800.0
2025-10-20 06:00:00,1976.277527,-0.0,-1e-05,-0.0,200.0,200.0,200.0,459.62700951840054,800.0,800.0
2025-10-20 07:00:00,1798.348018,341.38063549111763,-5.9999999999999995e-05,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-20 08:00:00,1900.288426,1901.4884260000003,-0.0015400000000000001,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-20 09:00:00,1795.951007,1797.1510070000002,-0.00607,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-20 10:00:00,1703.363943,1704.5639430000003,-0.0101,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-20 11:00:00,1995.295553,1996.4955530000002,-0.0155,-0.0,200.0,200.0,200.0,200.0,200.0,200.0
2025-10-20 12:00:00,1803.771928,5000.0,-0.02001,-0.0,395.0280719999999,800.0,800.0,800.0,800.0,800.0
2025-10-20 13:00:00,1699.404583,2108.771539072,-0.019829999999999997,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-20 14:00:00,1848.558189,1853.3581889999998,-0.010150000000000001,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-20 15:00:00,796.7243737,801.5243736999997,-5e-05,-0.0,800.0,800.0,800.0,800.0,800.0,800.0
2025-10-20 16:00:00,901.355117,-0.0,0.00512,-0.0,200.0,493.8448830000003,800.0,800.0,800.0,800.0
2025-10-20 17:00:00,800.6745369,-0.0,0.03125,-0.0,200.0,200.0,289.27650121700043,800.0,800.0,800.0
2025-10-20 18:00:00,98.88935394,-0.0,0.04387,-0.0,200.0,200.0,200.0,787.2978707757836,800.0,800.0
2025-10-20 19:00:00,204.3590529,-0.0,0.04689,6.68976,200.0,200.0,200.0,586.641280005008,800.0,800.0
